"name","type","number","percent"
"gridExtra","SYM→PROM→SYM→INT",3,0.000151460075124197
"gridExtra","SYM→CLOS",2,0.000100973383416132
"highr","BCODE",4596,49.0658695420092
"highr","LGL",1215,12.9710686452439
"highr","LANG",919,9.81103875306929
"highr","STR",593,6.33073556101206
"highr","INT",506,5.40194299135262
"highr","VEC",358,3.82192804526529
"highr","SYM→VEC",230,2.45542863243301
"highr","REAL",179,1.91096402263265
"highr","NIL",177,1.88961246930714
"highr","PROM→LANG",150,1.60136649941283
"highr","SYM→PROM→LANG",68,0.725952813067151
"highr","SYM→INT",65,0.693925483078894
"highr","SYM",48,0.512437279812106
"highr","SYM→PROM→BCODE",45,0.48040994982385
"highr","PROM→SYM→INT",40,0.427031066510089
"highr","SYM→PROM→STR",39,0.416355289847336
"highr","PROM→SYM→PROM→STR",39,0.416355289847336
"highr","SYM→PROM→SYM→VEC",30,0.320273299882566
"highr","SYM→STR",12,0.128109319953027
"highr","SYM→PROM→REAL",11,0.117433543290274
"highr","PROM→BCODE",11,0.117433543290274
"highr","PROM→SYM",8,0.0854062133020177
"highr","SYM→LGL",6,0.0640546599765133
"highr","SYM→ENV",5,0.0533788833137611
"highr","SYM→PROM→PROM→SYM",4,0.0427031066510089
"highr","PROM→SYM→VEC",4,0.0427031066510089
"highr","PROM→STR",4,0.0427031066510089
"highr","SYM→PROM→PROM→SYM→VEC",3,0.0320273299882566
"highr","SYM→PROM→SYM",1,0.0106757766627522
"highr","SYM→PROM→SYM→...",1,0.0106757766627522
"htmlwidgets","BCODE",17275,59.7895684075728
"htmlwidgets","STR",5027,17.3986778804555
"htmlwidgets","LANG",2229,7.71467137368913
"htmlwidgets","LGL",1793,6.20565534904648
"htmlwidgets","NIL",390,1.34980791195099
"htmlwidgets","INT",371,1.28404803931748
"htmlwidgets","REAL",295,1.02100854878344
"htmlwidgets","VEC",128,0.443013878794172
"htmlwidgets","PROM→PROM→PROM→PROM→BCODE",118,0.408403419513377
"htmlwidgets","PROM→PROM→PROM→BCODE",112,0.3876371439449
"htmlwidgets","SYM",94,0.32533831723947
"htmlwidgets","SYM→INT",77,0.266500536462119
"htmlwidgets","SYM→PROM→BCODE",77,0.266500536462119
"htmlwidgets","SYM→PROM→LANG",74,0.25611739867788
"htmlwidgets","PROM→BCODE",72,0.249195306821722
"htmlwidgets","PROM→SYM",70,0.242273214965563
"htmlwidgets","PROM→PROM→BCODE",64,0.221506939397086
"htmlwidgets","SYM→STR",56,0.19381857197245
"htmlwidgets","SYM→PROM→LGL",50,0.173052296403973
"htmlwidgets","PROM→LANG",50,0.173052296403973
"htmlwidgets","SYM→VEC",48,0.166130204547814
"htmlwidgets","PROM→PROM→PROM→PROM→PROM→BCODE",38,0.13151974526702
"htmlwidgets","SYM→PROM→PROM→SYM→...",29,0.100370331914305
"htmlwidgets","PROM→SYM→STR",23,0.0796040563458277
"htmlwidgets","SYM→PROM→PROM→PROM→BCODE",19,0.0657598726335099
"htmlwidgets","SYM→PROM→PROM→PROM→PROM→BCODE",18,0.0622988267054304
"htmlwidgets","SYM→PROM→PROM→PROM→PROM→PROM→BCODE",18,0.0622988267054304
"htmlwidgets","PROM→SYM→PROM→PROM→PROM→BCODE",17,0.0588377807773509
"htmlwidgets","SYM→LGL",16,0.0553767348492714
"htmlwidgets","SYM→PROM→PROM→LANG",16,0.0553767348492714
"htmlwidgets","PROM→LGL",16,0.0553767348492714
"htmlwidgets","PROM→SYM→PROM→LGL",16,0.0553767348492714
"htmlwidgets","SYM→PROM→REAL",15,0.051915688921192
"htmlwidgets","PROM→PROM→SYM→STR",14,0.0484546429931125
"htmlwidgets","PROM→SYM→PROM→PROM→SYM→...",12,0.0415325511369536
"htmlwidgets","PROM→SYM→PROM→PROM→PROM→PROM→BCODE",12,0.0415325511369536
"htmlwidgets","PROM→PROM→SYM",12,0.0415325511369536
"htmlwidgets","PROM→PROM→SYM→PROM→PROM→PROM→BCODE",12,0.0415325511369536
"htmlwidgets","PROM→PROM→SYM→PROM→PROM→PROM→PROM→BCODE",12,0.0415325511369536
"htmlwidgets","PROM→PROM→PROM→LGL",12,0.0415325511369536
"htmlwidgets","PROM→PROM→PROM→PROM→LGL",12,0.0415325511369536
"htmlwidgets","SYM→PROM→PROM→PROM→SYM→...",8,0.0276883674246357
"htmlwidgets","SYM→PROM→PROM→PROM→PROM→PROM→PROM→BCODE",8,0.0276883674246357
"htmlwidgets","PROM→PROM→LGL",6,0.0207662755684768
"htmlwidgets","PROM→PROM→LANG",6,0.0207662755684768
"htmlwidgets","SYM→ENV",4,0.0138441837123179
"htmlwidgets","SYM→PROM→SYM→INT",4,0.0138441837123179
"htmlwidgets","SYM→PROM→STR",4,0.0138441837123179
"htmlwidgets","SYM→PROM→PROM→BCODE",4,0.0138441837123179
"htmlwidgets","SYM→PROM→PROM→PROM→LANG",4,0.0138441837123179
"htmlwidgets","PROM→SYM→PROM→STR",4,0.0138441837123179
"htmlwidgets","PROM→SYM→PROM→PROM→BCODE",4,0.0138441837123179
"htmlwidgets","PROM→PROM→SYM→PROM→PROM→BCODE",4,0.0138441837123179
"htmlwidgets","PROM→PROM→PROM→PROM→PROM→PROM→BCODE",4,0.0138441837123179
"htmlwidgets","SYM→PROM→PROM→PROM→LGL",2,0.00692209185615893
"htmlwidgets","SYM→PROM→PROM→PROM→PROM→SYM→...",2,0.00692209185615893
"htmlwidgets","SYM→BUILTIN",2,0.00692209185615893
"htmlwidgets","PROM→PROM→SYM→PROM→LGL",2,0.00692209185615893
"htmlwidgets","PROM→PROM→SYM→PROM→PROM→SYM→...",2,0.00692209185615893
"htmlwidgets","PROM→PROM→PROM→SYM",2,0.00692209185615893
"htmlwidgets","PROM→PROM→PROM→SYM→STR",2,0.00692209185615893
"htmlwidgets","PROM→PROM→PROM→SYM→PROM→PROM→PROM→BCODE",2,0.00692209185615893
"htmlwidgets","PROM→PROM→PROM→SYM→PROM→PROM→PROM→PROM→BCODE",2,0.00692209185615893
"htmlwidgets","PROM→PROM→PROM→PROM→PROM→LGL",2,0.00692209185615893
"iterators","BCODE",3558,59.0343454454953
"iterators","STR",1073,17.803218848515
"iterators","LGL",476,7.89779326364692
"iterators","LANG",302,5.01078480172557
"iterators","SYM→PROM→BCODE",175,2.90360046457607
"iterators","NIL",161,2.67131242740999
"iterators","REAL",93,1.543056246889
"iterators","INT",52,0.862784138045462
"iterators","SYM",46,0.76323212211714
"iterators","VEC",25,0.414800066368011
"iterators","SYM→VEC",14,0.232288037166086
"iterators","SYM→STR",13,0.215696034511366
"iterators","PROM→SYM",12,0.199104031856645
"iterators","SYM→INT",11,0.182512029201925
"iterators","SYM→PROM→REAL",6,0.0995520159283226
"iterators","SYM→ENV",2,0.0331840053094409
"iterators","SYM→PROM→SYM",2,0.0331840053094409
"iterators","SYM→PROM→LANG",2,0.0331840053094409
"iterators","SYM→PROM→STR",1,0.0165920026547204
"iterators","SYM→PROM→SYM→...",1,0.0165920026547204
"iterators","PROM→SYM→PROM→STR",1,0.0165920026547204
"iterators","PROM→BCODE",1,0.0165920026547204
"jsonlite","BCODE",18794,60.5242818498003
"jsonlite","STR",5909,19.0293700888832
"jsonlite","LANG",2328,7.49710163596548
"jsonlite","LGL",2019,6.50199665077934
"jsonlite","NIL",364,1.17222723174031
"jsonlite","INT",300,0.966121344840912
"jsonlite","REAL",250,0.80510112070076
"jsonlite","PROM→PROM→BCODE",153,0.492721885868865
"jsonlite","SYM→PROM→BCODE",115,0.37034651552235
"jsonlite","VEC",113,0.363905706556744
"jsonlite","SYM",93,0.299497616900683
"jsonlite","PROM→BCODE",70,0.225428313796213
"jsonlite","SYM→PROM→LGL",63,0.202885482416592
"jsonlite","SYM→STR",61,0.196444673450985
"jsonlite","SYM→PROM→PROM→PROM→BCODE",44,0.141697797243334
"jsonlite","SYM→PROM→LANG",42,0.135256988277728
"jsonlite","SYM→INT",38,0.122375370346516
"jsonlite","SYM→VEC",38,0.122375370346516
"jsonlite","PROM→SYM",32,0.103052943449697
"jsonlite","PROM→SYM→STR",19,0.0611876851732578
"jsonlite","PROM→LANG",19,0.0611876851732578
"jsonlite","SYM→PROM→REAL",18,0.0579672806904547
"jsonlite","SYM→LGL",17,0.0547468762076517
"jsonlite","PROM→LGL",17,0.0547468762076517
"jsonlite","PROM→SYM→PROM→PROM→BCODE",17,0.0547468762076517
"jsonlite","SYM→PROM→PROM→SYM→...",16,0.0515264717248486
"jsonlite","PROM→SYM→NIL",16,0.0515264717248486
"jsonlite","PROM→SYM→PROM→NIL",16,0.0515264717248486
"jsonlite","PROM→SYM→PROM→LGL",16,0.0515264717248486
"jsonlite","SYM→PROM→PROM→BCODE",12,0.0386448537936365
"jsonlite","SYM→ENV",11,0.0354244493108334
"jsonlite","SYM→PROM→SYM→...",10,0.0322040448280304
"jsonlite","SYM→PROM→NIL",4,0.0128816179312122
"jsonlite","SYM→PROM→SYM",3,0.00966121344840912
"jsonlite","SYM→PROM→PROM→LGL",3,0.00966121344840912
"jsonlite","SYM→NIL",2,0.00644080896560608
"jsonlite","SYM→PROM→STR",2,0.00644080896560608
"jsonlite","SYM→BUILTIN",2,0.00644080896560608
"jsonlite","PROM→SYM→PROM→STR",2,0.00644080896560608
"jsonlite","CLOS",1,0.00322040448280304
"jsonlite","ENV",1,0.00322040448280304
"jsonlite","PROM→NIL",1,0.00322040448280304
"jsonlite","PROM→STR",1,0.00322040448280304
"knitr","BCODE",15665,54.8955705074292
"knitr","STR",6310,22.1124194000561
"knitr","LANG",1859,6.51457807681525
"knitr","LGL",1748,6.12559573871601
"knitr","SYM→PROM→LANG",581,2.03602467059153
"knitr","INT",459,1.60849453322119
"knitr","NIL",431,1.51037286234931
"knitr","SYM→PROM→BCODE",414,1.45079899074853
"knitr","SYM→VEC",232,0.813008130081301
"knitr","REAL",220,0.770955985421923
"knitr","VEC",177,0.62026913372582
"knitr","PROM→LANG",97,0.339921502663303
"knitr","SYM",86,0.301373703392206
"knitr","PROM→BCODE",57,0.199747687132044
"knitr","SYM→STR",44,0.154191197084385
"knitr","SYM→INT",34,0.11914774320157
"knitr","SYM→PROM→SYM→...",17,0.059573871600785
"knitr","SYM→PROM→REAL",15,0.052565180824222
"knitr","PROM→SYM",15,0.052565180824222
"knitr","PROM→SYM→INT",13,0.0455564900476591
"knitr","SYM→ENV",12,0.0420521446593776
"knitr","SYM→PROM→STR",6,0.0210260723296888
"knitr","PROM→SYM→PROM→STR",6,0.0210260723296888
"knitr","PROM→PROM→REAL",6,0.0210260723296888
"knitr","SYM→PROM→LGL",5,0.0175217269414073
"knitr","SYM→PROM→SYM→INT",5,0.0175217269414073
"knitr","SYM→LGL",4,0.0140173815531259
"knitr","SYM→PROM→SYM",4,0.0140173815531259
"knitr","PROM→SYM→STR",4,0.0140173815531259
"knitr","SYM→PROM→VEC",3,0.0105130361648444
"knitr","PROM→INT",3,0.0105130361648444
"knitr","SYM→PROM→SYM→LGL",2,0.00700869077656294
"knitr","SYM→PROM→SYM→PROM→BCODE",1,0.00350434538828147
"knitr","PROM→REAL",1,0.00350434538828147
"lazyeval","BCODE",10399,52.5786227121044
"lazyeval","STR",3749,18.9554049954495
"lazyeval","LANG",1798,9.09090909090909
"lazyeval","LGL",1335,6.74992415815553
"lazyeval","SYM→PROM→LANG",586,2.96288805743756
"lazyeval","SYM→PROM→BCODE",371,1.8758216199818
"lazyeval","NIL",315,1.59267873394681
"lazyeval","INT",309,1.56234199615735
"lazyeval","SYM→VEC",256,1.29436747901709
"lazyeval","REAL",140,0.707857215087471
"lazyeval","PROM→LANG",119,0.60167863282435
"lazyeval","VEC",115,0.581454140964708
"lazyeval","SYM",95,0.480331681666498
"lazyeval","SYM→STR",37,0.187076549701689
"lazyeval","PROM→BCODE",33,0.166852057842047
"lazyeval","SYM→INT",30,0.151683688947315
"lazyeval","PROM→SYM",19,0.0960663363332996
"lazyeval","SYM→LGL",12,0.0606734755789261
"lazyeval","SYM→ENV",12,0.0606734755789261
"lazyeval","SYM→PROM→REAL",12,0.0606734755789261
"lazyeval","SYM→PROM→SYM→...",11,0.0556173526140156
"lazyeval","SYM→PROM→SYM",5,0.0252806148245525
"lazyeval","SYM→LANG",5,0.0252806148245525
"lazyeval","SYM→PROM→STR",4,0.020224491859642
"lazyeval","SYM→REAL",3,0.0151683688947315
"lazyeval","SYM→PROM→LGL",3,0.0151683688947315
"lazyeval","SYM→PROM→PROM→SYM",2,0.010112245929821
"lazyeval","PROM→SYM→PROM→STR",2,0.010112245929821
"lazyeval","PROM→SYM→PROM→SYM",1,0.00505612296491051
"lubridate","BCODE",138383,60.2792176678137
"lubridate","LANG",29048,12.653221239709
"lubridate","LGL",26467,11.5289454196977
"lubridate","STR",22527,9.81269329616239
"lubridate","SYM",2280,0.993161127324999
"lubridate","NIL",2033,0.885568671864791
"lubridate","INT",1757,0.765343903820186
"lubridate","REAL",1263,0.550158992899769
"lubridate","SYM→ENV",976,0.425142658012807
"lubridate","SYM→STR",868,0.37809818356057
"lubridate","SYM→PROM→BCODE",533,0.232173193361502
"lubridate","VEC",517,0.2252036415908
"lubridate","PROM→SYM",394,0.171625212353531
"lubridate","PROM→BCODE",306,0.133292677614671
"lubridate","SYM→VEC",302,0.131550289671995
"lubridate","SYM→REAL",287,0.125016334886963
"lubridate","SYM→PROM→LANG",232,0.101058500675175
"lubridate","ENV",225,0.0980093217754933
"lubridate","CLOS",223,0.0971381278041556
"lubridate","PROM→LANG",182,0.0792786513917324
"lubridate","SYM→PROM→STR",137,0.0596767870366337
"lubridate","PROM→SYM→PROM→STR",136,0.0592411900509648
"lubridate","SYM→PROM→SYM→VEC",135,0.058805593065296
"lubridate","SYM→INT",95,0.0413817136385416
"lubridate","SYM→LGL",78,0.033976564882171
"lubridate","SYM→S4",66,0.0287494010541447
"lubridate","SYM→PROM→SYM",51,0.0222154462691118
"lubridate","SYM→PROM→REAL",23,0.0100187306703838
"lubridate","SYM→PROM→SYM→REAL",21,0.00914753669904604
"lubridate","SYM→PROM→VEC",14,0.00609835779936403
"lubridate","SYM→CLOS",8,0.00348477588535087
"lubridate","PROM→SYM→LGL",2,0.000871193971337718
"lubridate","SYM→PROM→SYM→...",1,0.000435596985668859
"magrittr","BCODE",11819,50.9198224979536
"magrittr","STR",4172,17.9742363534531
"magrittr","LGL",2229,9.60320537676102
"magrittr","LANG",1807,7.78510189134462
"magrittr","SYM→PROM→LANG",644,2.77454655120417
"magrittr","INT",494,2.1283012364827
"magrittr","SYM→PROM→BCODE",449,1.93442764206626
"magrittr","NIL",333,1.43466459868166
"magrittr","SYM→VEC",277,1.19339968118564
"magrittr","REAL",260,1.12015854551721
"magrittr","VEC",202,0.870277023824911
"magrittr","PROM→LANG",132,0.568695876954892
"magrittr","SYM",109,0.4696049286976
"magrittr","PROM→BCODE",69,0.297272844771875
"magrittr","SYM→INT",39,0.168023781827582
"magrittr","SYM→STR",34,0.146482271336866
"magrittr","PROM→SYM→INT",28,0.120632458748007
"magrittr","SYM→REAL",25,0.107707552453578
"magrittr","SYM→LGL",12,0.0516996251777175
"magrittr","SYM→PROM→REAL",11,0.0473913230795743
"magrittr","SYM→ENV",10,0.0430830209814312
"magrittr","SYM→PROM→SYM→...",9,0.0387747188832881
"magrittr","SYM→PROM→SYM",8,0.034466416785145
"magrittr","PROM→SYM",7,0.0301581146870019
"magrittr","SYM→PROM→VEC",6,0.0258498125888587
"magrittr","SYM→PROM→LGL",5,0.0215415104907156
"magrittr","SYM→PROM→SYM→REAL",4,0.0172332083925725
"magrittr","SYM→PROM→SYM→VEC",4,0.0172332083925725
"magrittr","PROM→INT",4,0.0172332083925725
"magrittr","PROM→REAL",2,0.00861660419628624
"magrittr","PROM→VEC",2,0.00861660419628624
"magrittr","SYM→PROM→SYM→INT",1,0.00430830209814312
"magrittr","SYM→PROM→SYM→PROM→BCODE",1,0.00430830209814312
"magrittr","SYM→PROM→SYM→PROM→LANG",1,0.00430830209814312
"magrittr","SYM→PROM→STR",1,0.00430830209814312
"magrittr","PROM→SYM→PROM→STR",1,0.00430830209814312
"markdown","BCODE",8695,56.7855276907001
"markdown","STR",2521,16.46421107628
"markdown","LGL",1522,9.93991640543365
"markdown","LANG",1403,9.16274817136886
"markdown","NIL",458,2.99111807732497
"markdown","SYM",129,0.842476489028213
"markdown","REAL",120,0.783699059561129
"markdown","INT",115,0.751044932079415
"markdown","VEC",53,0.346133751306165
"markdown","SYM→INT",52,0.339602925809822
"markdown","SYM→PROM→BCODE",47,0.306948798328109
"markdown","SYM→STR",42,0.274294670846395
"markdown","SYM→VEC",41,0.267763845350052
"markdown","SYM→PROM→LANG",26,0.169801462904911
"markdown","PROM→SYM",24,0.156739811912226
"markdown","PROM→BCODE",19,0.124085684430512
"markdown","SYM→PROM→REAL",16,0.104493207941484
"markdown","SYM→ENV",11,0.0718390804597701
"markdown","SYM→PROM→SYM→...",10,0.0653082549634274
"markdown","SYM→PROM→SYM",3,0.0195924764890282
"markdown","SYM→PROM→STR",2,0.0130616509926855
"markdown","PROM→SYM→PROM→STR",2,0.0130616509926855
"markdown","SYM→LGL",1,0.00653082549634274
"mvtnorm","BCODE",29458,50.7223169240835
"mvtnorm","STR",7049,12.1373349174372
"mvtnorm","LGL",6848,11.7912426606057
"mvtnorm","LANG",5755,9.90925839833325
"mvtnorm","SYM→PROM→BCODE",2100,3.61588925047781
"mvtnorm","INT",1394,2.40026172150765
"mvtnorm","REAL",1238,2.13165280575787
"mvtnorm","NIL",980,1.68741498355631
"mvtnorm","VEC",808,1.39125643542194
"mvtnorm","SYM",553,0.952184169292491
"mvtnorm","SYM→VEC",377,0.64913821306197
"mvtnorm","SYM→PROM→VEC",240,0.413244485768893
"mvtnorm","SYM→STR",185,0.318542624446855
"mvtnorm","SYM→REAL",159,0.273774471821892
"mvtnorm","SYM→PROM→LANG",144,0.247946691461336
"mvtnorm","SYM→INT",142,0.244502987413262
"mvtnorm","PROM→SYM→STR",125,0.215231503004632
"mvtnorm","PROM→NIL",90,0.154966682163335
"mvtnorm","PROM→LANG",80,0.137748161922964
"mvtnorm","SYM→PROM→REAL",68,0.11708593763452
"mvtnorm","SYM→PROM→STR",49,0.0843707491778157
"mvtnorm","SYM→PROM→SYM→...",49,0.0843707491778157
"mvtnorm","PROM→SYM→PROM→STR",49,0.0843707491778157
"mvtnorm","PROM→SYM→INT",48,0.0826488971537786
"mvtnorm","PROM→SYM",39,0.0671522289374451
"mvtnorm","SYM→PROM→SYM",16,0.0275496323845929
"mvtnorm","SYM→PROM→SYM→PROM→BCODE",16,0.0275496323845929
"mvtnorm","PROM→INT",16,0.0275496323845929
"mvtnorm","SYM→ENV",1,0.00172185202403705
"mvtnorm","PROM→BCODE",1,0.00172185202403705
"nloptr","BCODE",8634,47.4187170474517
"nloptr","STR",2799,15.3723637961336
"nloptr","LGL",1605,8.81480667838313
"nloptr","LANG",1020,5.60193321616872
"nloptr","NIL",808,4.43760984182777
"nloptr","INT",570,3.1304920913884
"nloptr","REAL",507,2.78449033391916
"nloptr","PROM→BCODE",487,2.67464850615114
"nloptr","VEC",368,2.02108963093146
"nloptr","SYM→VEC",352,1.93321616871705
"nloptr","SYM→PROM→BCODE",190,1.04349736379613
"nloptr","SYM→PROM→LANG",141,0.774384885764499
"nloptr","PROM→LANG",138,0.757908611599297
"nloptr","SYM→PROM→STR",132,0.724956063268893
"nloptr","SYM",102,0.560193321616872
"nloptr","PROM→SYM→PROM→STR",98,0.538224956063269
"nloptr","SYM→PROM→SYM→VEC",85,0.46682776801406
"nloptr","SYM→PROM→REAL",48,0.263620386643234
"nloptr","SYM→INT",42,0.23066783831283
"nloptr","PROM→SYM",39,0.214191564147627
"nloptr","SYM→PROM→PROM→SYM",12,0.0659050966608084
"nloptr","SYM→STR",11,0.0604130052724077
"nloptr","SYM→REAL",8,0.0439367311072056
"nloptr","PROM→NIL",4,0.0219683655536028
"nloptr","SYM→ENV",2,0.0109841827768014
"nloptr","PROM→PROM→BCODE",2,0.0109841827768014
"nloptr","PROM→PROM→PROM→PROM→BCODE",2,0.0109841827768014
"nloptr","SYM→PROM→SYM→...",1,0.0054920913884007
"nloptr","PROM→PROM→PROM→BCODE",1,0.0054920913884007
"psych","BCODE",2578401,52.448077765677
"psych","LANG",474984,9.66180115872291
"psych","PROM→BCODE",470205,9.56458999426782
"psych","LGL",395824,8.05158233087922
"psych","REAL",362877,7.38139688720861
"psych","STR",352493,7.17017262863952
"psych","NIL",81790,1.66371649733875
"psych","INT",72695,1.478712199218
"psych","SYM",25261,0.513842064302165
"psych","SYM→VEC",17641,0.35884121200089
"psych","SYM→PROM→BCODE",11639,0.236752614164637
"psych","VEC",10466,0.212892246743456
"psych","PROM→LANG",9762,0.198571958026908
"psych","SYM→INT",9605,0.195378370912564
"psych","PROM→SYM",7861,0.159903110228388
"psych","PROM→PROM→BCODE",7595,0.154492319321283
"psych","SYM→REAL",6662,0.135513868508017
"psych","SYM→ENV",4982,0.101340452252618
"psych","SYM→PROM→REAL",3957,0.0804906000729847
"psych","SYM→PROM→LANG",3486,0.0709098387299531
"psych","PROM→SYM→INT",1413,0.0287422840290946
"psych","PROM→PROM→PROM→BCODE",936,0.0190394747708652
"psych","SYM→STR",733,0.0149101869733378
"psych","SYM→PROM→STR",695,0.0141372168437514
"psych","SYM→PROM→SYM→VEC",544,0.0110656776446054
"psych","CLOS",527,0.0107198752182115
"psych","PROM→SYM→PROM→STR",500,0.0101706595998212
"psych","SYM→PROM→SYM→INT",418,0.00850267142545049
"psych","SYM→PROM→SYM→...",363,0.00738389886947016
"psych","PROM→PROM→PROM→PROM→BCODE",340,0.00691604852787839
"psych","SYM→PROM→LGL",199,0.00404792252072882
"psych","PROM→STR",171,0.00347836558313884
"psych","SYM→S4",149,0.00303085656074671
"psych","PROM→REAL",135,0.00274607809195171
"psych","SYM→PROM→SYM",130,0.0026443714959535
"psych","ENV",129,0.00262403017675386
"psych","SYM→PROM→PROM→SYM",101,0.00205447323916387
"psych","SYM→CLOS",97,0.00197310796236531
"psych","PROM→PROM→PROM→PROM→PROM→BCODE",81,0.00164764685517103
"psych","SYM→LGL",60,0.00122047915197854
"psych","PROM→LGL",37,0.000752628810386766
"psych","SYM→PROM→SYM→PROM→LANG",31,0.000630580895188912
"psych","PROM→PROM→PROM→PROM→PROM→PROM→BCODE",27,0.000549215618390343
"psych","PROM→SYM→STR",16,0.000325461107194277
"psych","SYM→PROM→PROM→BCODE",14,0.000284778468794992
"psych","PROM→SYM→VEC",13,0.00026443714959535
"psych","SYM→PROM→SYM→STR",12,0.000244095830395708
"psych","SYM→PROM→VEC",10,0.000203413191996423
"psych","SYM→LANG",8,0.000162730553597139
"psych","SYM→PROM→PROM→SYM→PROM→LANG",7,0.000142389234397496
"psych","PROM→SYM→PROM→LANG",7,0.000142389234397496
"psych","PROM→PROM→REAL",6,0.000122047915197854
"psych","SYM→PROM→SYM→PROM→BCODE",5,0.000101706595998212
"psych","PROM→INT",2,4.06826383992846e-05
"quantreg","BCODE",570059,62.0294141329729
"quantreg","STR",154144,16.7727586304452
"quantreg","LANG",93962,10.2242185646791
"quantreg","LGL",67146,7.30630871782149
"quantreg","NIL",5044,0.548849092614476
"quantreg","SYM",4814,0.523822270389787
"quantreg","INT",4490,0.488567094734139
"quantreg","SYM→PROM→BCODE",3182,0.34624064486504
"quantreg","PROM→SYM",2819,0.306741790658249
"quantreg","SYM→ENV",2631,0.28628508379633
"quantreg","REAL",2492,0.271160178190974
"quantreg","SYM→PROM→LANG",1352,0.147114189772952
"quantreg","VEC",1024,0.111423765035135
"quantreg","SYM→VEC",792,0.0861793182693626
"quantreg","SYM→INT",788,0.0857440691871941
"quantreg","PROM→LANG",774,0.0842206973996044
"quantreg","CLOS",582,0.0633287414555165
"quantreg","ENV",472,0.0513593916958828
"quantreg","SYM→STR",466,0.05070651807263
"quantreg","PROM→SYM→STR",312,0.0339494284091428
"quantreg","SYM→PROM→STR",279,0.0303586234812527
"quantreg","PROM→SYM→PROM→STR",278,0.0302498112107106
"quantreg","SYM→PROM→SYM→...",270,0.0293793130463736
"quantreg","SYM→PROM→REAL",151,0.0164306528518608
"quantreg","PROM→BCODE",133,0.0144720319821026
"quantreg","PROM→INT",132,0.0143632197115604
"quantreg","SYM→PROM→SYM",105,0.0114252884069231
"quantreg","SYM→CLOS",80,0.00870498164336996
"quantreg","SYM→PROM→VEC",75,0.00816092029065934
"quantreg","PROM→SYM→INT",50,0.00544061352710622
"quantreg","SYM→LGL",48,0.00522298898602198
"quantreg","SYM→PROM→SYM→PROM→BCODE",24,0.00261149449301099
"quantreg","SYM→S4",15,0.00163218405813187
"quantreg","PROM→PROM→BCODE",10,0.00108812270542125
"quantreg","SYM→BUILTIN",8,0.000870498164336996
"quantreg","SYM→PROM→LGL",6,0.000652873623252747
"quantreg","SYM→NIL",4,0.000435249082168498
"quantreg","SYM→EXTPTR",1,0.000108812270542124
"R6","BCODE",683334,57.2223622540453
"R6","STR",167504,14.0267783646088
"R6","LANG",135974,11.3864574060877
"R6","LGL",107207,8.97750995877482
"R6","SYM→ENV",16840,1.41018093693292
"R6","SYM",13959,1.16892611037094
"R6","NIL",10153,0.850211820230402
"R6","REAL",8099,0.678209941105686
"R6","INT",7799,0.653087952918045
"R6","SYM→STR",6658,0.557540657844383
"R6","PROM→SYM",4787,0.400863191514127
"R6","SYM→VEC",3617,0.302887437582327
"R6","SYM→PROM→BCODE",3588,0.300458978724188
"R6","SYM→PROM→SYM",3323,0.278267889158439
"R6","PROM→SYM→ENV",2531,0.211945840343066
"R6","SYM→NIL",2481,0.207758842311792
"R6","SYM→PROM→LANG",2028,0.169824640148454
"R6","SYM→S4",1469,0.123014002158816
"R6","S4",1355,0.113467646647513
"R6","VEC",1333,0.111625367513752
"R6","SYM→INT",1037,0.0868383391686129
"R6","PROM→LANG",951,0.0796367025548225
"R6","SYM→CLOS",918,0.0768732838541819
"R6","SYM→PROM→SYM→VEC",879,0.0736074253897886
"R6","SYM→PROM→PROM→SYM",851,0.0712627064922754
"R6","CLOS",786,0.0658196090516198
"R6","SYM→PROM→REAL",766,0.0641448098391104
"R6","PROM→REAL",517,0.0432935596433683
"R6","PROM→SYM→S4",500,0.0418699803127353
"R6","ENV",473,0.0396090013758476
"R6","PROM→BCODE",452,0.0378504622027127
"R6","SYM→PROM→SYM→NIL",227,0.0190089710619818
"R6","SYM→PROM→PROM→SYM→S4",206,0.0172504318888469
"R6","SYM→BUILTIN",190,0.0159105925188394
"R6","SYM→PROM→STR",149,0.0124772541331951
"R6","SYM→LGL",145,0.0121422942906932
"R6","SYM→REAL",131,0.0109699348419366
"R6","PROM→SYM→PROM→STR",121,0.0101325352356819
"R6","PROM→SYM→CLOS",104,0.00870895590504893
"R6","SYM→PROM→PROM→REAL",101,0.00845773602317252
"R6","SYM→SYM→PROM→LANG",84,0.00703415669253952
"R6","PROM→SYM→STR",84,0.00703415669253952
"R6","SYM→PROM→SYM→...",68,0.00569431732253199
"R6","PROM→SYM→INT",60,0.00502439763752823
"R6","PROM→PROM→BCODE",50,0.00418699803127353
"R6","PROM→LGL",49,0.00410325807064806
"R6","SYM→PROM→VEC",42,0.00351707834626976
"R6","SYM→SYM",34,0.002847158661266
"R6","SYM→PROM→SYM→INT",28,0.00234471889751317
"R6","SYM→SYM→ENV",21,0.00175853917313488
"R6","PROM→INT",21,0.00175853917313488
"R6","SYM→SYM→SPECIAL",20,0.00167479921250941
"R6","SYM→PROM→SYM→PROM→BCODE",14,0.00117235944875659
"R6","SYM→PROM→PROM→LANG",10,0.000837399606254705
"R6","PROM→VEC",10,0.000837399606254705
"R6","SYM→PROM→INT",7,0.000586179724378294
"R6","SYM→LANG",6,0.000502439763752823
